workflow_row_id,reference_class_label,reference_group,document_text,main_topic_present,subtopic_count,entity_count,relation_count,has_internal_contradiction,internal_contradiction_score,vad_valence,vad_arousal,vad_dominance,word_count
1c1866aa36a5eba515ea33fb711f22d6cf29d7de997ebc7a232ec89f56c9f7ca,0,false_reference,"Nobody can accuse Fox News of being sane most of the time, particularly when it comes to some of their talk shows. Take Fox & Friends, for instance. Their hosts have extremely poor analytical skills and extreme conservative tunnel vision, but they press on with their bullshit anyway. Today is the 16th anniversary of the Sept. 11 attacks, so Fox & Friends is talking about it. But they obviously can t do it without politicizing it, and they ve done so in an extremely disgusting way.They voiced their problems with the ongoing removal of Confederate statues from public spaces, and decided to try and appeal to people s emotions about them by complaining that, once liberals are done removing Confederate statues, they ll go after things like 9/11 memorial statues and monuments.No, really, they did that.Speaking to Interior Secretary Ryan Zinke, who was talking about the memorial of United Flight 93 on the show, host Brian Kilmeade actually asked this question: Do you worry that 100 years from now someone is going to take that memorial down like they are trying remake our memorials today? Because the people who stopped terrorists from flying Flight 93 to its target are totally the same thing as people who advocated for the continued ownership of African-American. Of fellow human beings. The passengers on that plane died intentionally to prevent further tragedy. The Confederacy sought to preserve a tragedy that had already endured for thousands of years.Big difference, guys.And a horrifically insulting and inappropriate comparison to boot. Kilmeade might as well have tried to claim that the passengers of Flight 93 acted out of a desire to see the terrorists win. Zinke seemed uncomfortable with the question and tried to stumble his way out of it, and ultimately failed: I m one who believes, you know, that we should learn from history. And I think our monuments are a part of our country s history. Since we don t put up statues of Jesus, everyone is going to fall morally short. I think reflecting on our history, both good and bad, is a powerful statement and part of our DNA. I m an advocate, again, of learning from our monuments, understanding the period they were made. He ended with saying that, regardless of our differences, whether we re Republican or Democrat, monuments are a tribute to all of us.Oh, please. Just when we thought the entire administration had hit bottom, we find yet another freaking shovel with an order to start digging again. Zinke s complicit in this vile comparison now. Watch the entire shameful exchange below:Featured image via video screen capture",1,4,6,4,0,0.0,2.637329339981079,3.413489818572998,3.19446325302124,445
60760b92ae02ba3aad611513e9361a981d02c1ae54e3eaa5df7baf2a529d10ab,0,false_reference,"Leave it to Donald Trump to disrespect both the heroes and victims of a massive hurricane.Earlier today at the White House, Trump spoke with reporters about the devastating effects Hurricane Irma will have on Florida and the surrounding areas. Trump also assured everyone that he would be traveling to the damaged areas soon to provide assistance. But what grabbed everyone s attention were Trump s comments to the Coast Guard as he praised them for their efforts.Everything started well as Trump commended the Coast Guard for their response to the hurricane. However, Trump ruined his speech by showing America that he still doesn t know how to be presidential and cannot tell the difference between what is appropriate and what is not in a dire situation. While Hurricane Irma rages on, Trump felt it was the perfect time to talk about the Coast Guard s branding. Yes, really. Trump congratulated the agency on raising its image, completely overshadowing any praise about their efforts. Trump said: A group that really deserves credit is the United States Coast Guard. What they ve done   I mean, they ve gone right into that, and you never know. When you go in there, you don t know if you re coming out. They are really   if you talk about branding, no brand has improved more than the United States Guard. Once again, it s very clear that even in times of great tragedy and danger, all Trump cares about or pays attention to is image and ratings. This was totally disrespectful to the Coast Guard as well as to those suffering due to Hurricanes Irma and Harvey. Branding is the last thing we should be concerned about here.You can watch Trump s ridiculous speech below:Pres. Trump says he will visit Florida  soon,  will keep an eye on how Hurricane Irma develops over the next few hours. pic.twitter.com/itaTVJYuDH  CBS News (@CBSNews) September 10, 2017Featured image via Pool/Getty Images",1,4,6,3,0,0.0,2.7527999877929688,3.3129239082336426,3.146315574645996,330
cb6bae1110a2c56c6c52f20ba859e8c5b2a0dcbf0337f0d5b3718685e59508a5,0,false_reference,"Back in May, Republicans in Broward County elected Rupert Tarsey secretary of their GOP affiliate. Little did they know they had actually elected Rupert Ditsworth, a former student at LA s Harvard-Westlake School, a $40,000 per year preparatory academy in California. More than a decade ago, Ditsworth attacked a fellow student at H-W, Elizabeth Barcay, hitting her over the head at least 40 times with a claw hammer after a date to Jamba Juice gone awry, before dumping her out of the car and fleeing.After the attempted murder, Ditsworth s parents enlisted a psychiatrist to try and suss out why their son may have beaten a girl within an inch of her life. No word on whether the shrink was any use, other than that Rupert still claims he was defending himself and went on to work on the Trump presidential campaign before running for election to the Broward GOP.So that s a no.Now Florida Republicans are understandably freaking out. The Fort Lauderdale area is largely Democratic, and having a party secretary who once split open the skull of a high school girl tends to cast an organization in a dim light.Tarsey, as Rupert is now known, doesn t see what the problem is. He sat down for an exclusive interview with DailyMail.com at his $2 million beachfront condo: Why should I resign? I did nothing wrong and I was elected. This is just party politics. Tarsey insists his name change has nothing to do with his horrific attack on a defenseless young woman with a deadly weapon.  I m estranged from my dad,  Tarsey says. Perhaps the broken skull, nose, and leg that the girl suffered at the hands of his 6-foot-2 son explains why dear old dad may have created some distance between them.The chair of the Broward GOP, Bob Sutton, was apoplectic: We were blindsided. He s a member of the Knights of Columbus for Christ s sake. And he came highly recommended by the former chair.We had no idea what his background is. We want him out but he is refusing to resign. He deceived us. It looks like he even used a reputation management firm to make sure we wouldn t find out who he is. It really is a shame that Republicans aren t better at figuring out that members of their party are horrible monsters. Perhaps if they started with the racists, sexists, and homophobes, they might get better at spotting the guys with the claw hammers in their closets.Featured image via screen capture",1,4,7,5,0,0.0,2.4489622116088867,3.412879228591919,3.089434862136841,434
f0c052a0f8d9809b43c886a856991a7f765dbba9f7a6342c8dabaa7b974c9bfa,0,false_reference,"A Facebook event called  Shoot At Hurricane Irma  popped up just before the powerful storm made landfall in Florida, and apparently people took it seriously enough that the police felt they had to issue warnings not to do it.Over 80,000 people responded to the event, which tells us two things: One, that the event s young and naive creator, Ryon Edwards, had no freaking clue what he was really doing; and two, that people really are dumb enough to accept this on its face rather than question it. That s probably more true of right-wing gun nuts than anything since the nuttier part of the right loves any excuse to shoot off their firearms.The Pasco County Sheriff s Department, concerned that idiots might actually try this, tweeted the following in response to the interest in the event:To clarify, DO NOT shoot weapons @ #Irma. You won t make it turn around & it will have very dangerous side effectshttps://t.co/CV4Y9OJknv  Pasco Sheriff (@PascoSheriff) September 10, 2017It s a tiny bit like firing your weapon straight into the air. What goes up, must come down, and the bullets can come down on perfectly innocent people and cause serious injury. In the case of a hurricane, the bullets can get spun around, more or less, and come back to you or someone near you. That warning tweet has been retweeted nearly 30,000 times.Edwards claimed that he created the event out of  stress and boredom.  The response apparently was a complete surprise to him, with him saying that he never thought this would get so out of control. People have allegedly even created graphics that show how to shoot at the hurricane  correctly,  and other Facebook events have appeared, with one suggesting using flamethrowers to stop the hurricane.It s really hard to tell what s sarcasm and what s not sometimes, especially for, well, stupid people. Edwards would have been better off finding something else to do with his  stress and boredom,  because yes, people really are that stupid.Featured image via Chip Somodevilla/Getty Images",1,4,5,3,0,0.0,2.7789976596832275,3.2334401607513428,3.065548896789551,351
1b74a2efcfcd8ca0159fec3671458d42e7e622909589914453632f08dbf3692e,0,false_reference,"When you are Black in America, getting pulled over by a cop   even for the smallest infraction   is a very scary thing. As we have seen repeatedly, this could cost you your life. Usually, when that happens, the cop in question faces no real consequences. Generally, the police department investigates itself and finds it did nothing wrong, naturally. So, to that end, Black Americans tend to act with extreme compliance when it comes to interactions with police. Not being that way could cost us our lives. However, one brave black driver who was pulled over for not using his turn signal properly decided that he s had enough, and confronted the cop who pulled him over and approached with a drawn gun.The whole incident was caught on video, as the man goes all in on the cop, saying: Big f*cking crime right? Big crime. A crime enough for you to come with your fucking gun pulled out, right? A turn signal not made is a big enough crime for you to need to take out your service pistol. Do you have no conscience? You just don t give a f*ck right? Because I would have been just another dead black motherf*cker right?  the man tells the officer.  And you would have just gone about your business, right? Luckily, the officer didn t shoot, and just accepted this rightfully outraged driver reading him the goods on his racist behavior. It s too bad more encounters with racist cops making unfounded assumptions about the supposed dangerous criminality of Black Americans can t end this way.Now, time to find out who this cop is.Watch the priceless video evidence of America s racist policing problem below:Cop pulls over a black man for failure to signal, walks to his car with his gun drawn  Black dude is my fucking hero????????????????????? pic.twitter.com/S8ef8Mx4Kk  SIX_FOOT_5 (@Choco_Optimus) September 10, 2017The ending of black dude going ham on cop  Left him looking stupid as fuck! ? pic.twitter.com/9oCHBbCBRi  SIX_FOOT_5 (@Choco_Optimus) September 10, 2017Featured image via video screen capture",1,4,5,5,0,0.0,2.5228939056396484,3.5742292404174805,3.219639301300049,349
963a66adf4da278d012402681b6533f10ddb60e247c0f5b916a91c3c70497392,0,false_reference,"Last week, Donald Trump Junior became a new focus for Senate investigators in the case against Russia regarding the 2016 election. The New York Times did a piece on Wednesday detailing the fact that Junior was scheduled to  meet  with them (behind closed doors, of course) the following day and, well, you know the rest.It wasn t the article, explosive though it was, that captured the internet s attention, though. It was the hilariously badly-staged photo that Don Jr. apparently staged for Todd Heisler, a photographer on the Times  staff, and the image it was clearly trying   and failing miserably   to portray:I, too, casually arrange photographs of my 100 children to face outwards so I can only see the backs of frames pic.twitter.com/Pa0cHP5ayj  Ashley Feinberg (@ashleyfeinberg) September 8, 2017See the problem? Obviously when they were setting up the shoot, Son of the Deal decided he needed the world to know how much he loves his five kids. So he took essentially every picture ever taken of them, put them in shiny frames, and arranged them to best be captured by the camera, dad s studious face aglow with the glare of hard work emanating from his computer monitor stern in the background.Facing away from him.It was just too good to pass up, and so Twitter did not:THE PHOTOS MUST EARN THE RIGHT TO FACE FATHER  the September Son (@bagofbadgers) September 8, 2017I don't want to know what he uses those giant scissors for  Sam Lloyd (@LloydWithTwoLs) September 8, 2017His photos shoots are all awkward af pic.twitter.com/LoVhqrVpyr  pauisanoun (@pauisanoun) September 8, 2017Welp, he's always seemed to be somewhat genetically inferior. #BestGenes pic.twitter.com/3RTMHJJWwM  TinyFingeredFuhrer (@TinyFingerTrump) September 8, 2017Where's my brother don jr pic.twitter.com/UooKJ1vInw  WrongAgain (@wrongestwrong) September 9, 2017He needs the bobblehead of his father there because it's the only way he'll get him to nod ""yes"" to something  Kristen Hernandez (@K_Hern) September 8, 2017He's only 30% sure the kids are his  M.R.Scully (@Falling_Short) September 8, 2017One user made a fine point about why it may have been set up so peculiarly:Joke's on you, he can see them in the 10 ft mirror that's guaranteed to be on the other side of the room  Selerax (@Selerax) September 8, 2017While this woman pointed out that the biggest of Junior s photos on the desk was actually one of himself   just like his dad: pic.twitter.com/7NMhprnhGS  suzanne zuppello (@suppello) September 8, 2017Here s the part I think is funny, though:This is the most painfully staged shot I have ever seen in my whole entire life, bar none, EVER.  ?TheKIERHAWK (@KieranStrange) September 9, 2017A quick Google search says that Todd Heisler of the New York Times is a professional photographer with thousands of shoots under his belt, a Pulitzer Prize, and an Emmy. C mon, Todd  Don t even play like you didn t know Junior looked like an idiot.For the long con, for the wait-for-it, waaaaaait-for-it troll, I salute you.Featured image via David Becker/Getty Images",1,4,6,4,0,0.0,2.735337018966675,3.22841215133667,3.183438301086426,529
1daecd369577fbf6c4584035ef9d62688d1be657879880568c787f8a57ea5a47,0,false_reference,"It s 2017, and lynchings of black people still happen, just as they did during Jim Crow. Case in point- how an 8-year-old boy in New Hampshire nearly lost his life because of some racist white teens who hung him from a tree with a rope. Luckily, the child was able to remove the rope himself and make it home.The whole incident started when the victim, a Claremont, New Hampshire resident was playing outside. The teens in question allegedly hurled racist slurs at the child, who is biracial in a 96% white town, and threw rocks and sticks at him. Things escalated when they all stood on a picnic table and took turns putting the rope of a tire swing around their necks. Then, they took the child and, according to Lorrie Slattery, a grandmother of one of the kids present, took the child and said: The (teenagers) said,  Look at this,  supposedly putting the rope around their necks,  Slattery said.  One boy said to (her grandson),  Let s do this,  and then pushed him off the picnic table and hung him. He swung three times before he was able to get down, and wound up having to be flown to a hospital for life-saving treatment. What is most appalling is how little national media attention this is getting. Further, Claremont Police Chief Mark Chase wants to make sure these horrific little racists are  protected  due to their  mistakes.  He won t even say whether or not there will be criminal charges, and certainly is not releasing their names. In fact, the only reason this is getting any attention at all is because the boy s mother, Cassandra Merlin, posted the following images on social media:This is a story that needs to blow up nationwide until this child receives justice. These attempted murdering racists need to be thrown in jail for the foreseeable future and charged with a hate crime. I won t hold my breath on it, but spread it far and wide. Make it go national until they have no choice but to act.It s the least we can all do.Featured image via screen capture from The Root",1,4,6,4,0,0.0,2.3417909145355225,3.4986236095428467,3.093202590942383,367
3fa7b69fc6989224ceec6fac91924ca8ae95e5bc429bd7fadfed4ae162339637,0,false_reference,"Two Florida Republican lawmakers voted against a $15 billion hurricane relief bill just as Irma churned toward the state. Congressmen Matt Gaetz (R-FL) and Ted Yoho (R-FL) claim they have concerns about other provisions of the measure. Irma is now a Category 3 storm with maximum sustained winds of 125 mph but forecasters expect the storm to strengthen. Presently, the Florida Keys is facing a potentially catastrophic force that could threaten to drown entire islands.But, it s obviously more important for Gaetz and Yoho to exercise their conservative bonafides.The relief package sailed through the Senate and the House and was signed by Donald Trump on Friday. The package boosts funding for the Federal Emergency Management Agency (FEMA), a necessary move at this time following the destruction left by Hurricane Harvey and much more expected after Florida feels Irma s force and fury. Also, FEMA is running out of money so the funds are needed.The package will also raise the debt ceiling for three months and includes a short-term budget that would keep the government running until December. The deal struck between Trump and Democratic leaders Sen. Charles E. Schumer (N.Y.) and Rep. Nancy Pelosi (Calif.) sent Republicans into a panic while disregarding that lives are at stake after the deadly storm obliterated Houston, Texas.The Washington Post reports:That latter was a problem for GOP Reps. Matt Gaetz and Ted Yoho, who stuck to their principles of fiscal conservatism despite calls from fellow Florida lawmakers to support the bill. The two, who are among the 90 House Republicans who voted against the bill, do not represent parts of the state that are likely to feel Irma s immediate impact as the massive storm makes landfall on mainland United States this weekend. Snaking in a debt-ceiling increase with funding for victims and communities affected is immoral and reflective of broken leadership in Washington,  Yoho said after the vote Friday.  I do not think it wise to extend our borrowing limit without mandatory spending reforms . . . If this was a clean measure that focused on those affected by Hurricane Harvey, I would have proudly voted for it. Gaetz, whose district includes coastal areas along the Gulf of Mexico, said the debt limit should be raised only if it includes cuts in entitlement programs, which is really heartless since many victims of the Hurricanes will need a hand up after losing everything they owned in the world. I have a pretty strident view that I will only vote to raise the debt limit if that vote is accompanied by reductions in entitlement spending,  Gaetz said.  If conservatives don t start voting no against debt-limit increases, all the FEMA in the world won t save us from our most unfortunate destiny. U.S. Sen. Ted Cruz (R-Texas) was against federal aid for victims of Hurricane Sandy, then a natural disaster struck his state with deadly force. Suddenly, he s cool with aid being provided to his state. Funny how that works. But the other two Republicans just don t want to help anyone, even their own constituents.Photo: Andrew Harrer/Bloomberg via Getty Images.",1,6,8,6,0,0.0,2.7648322582244877,3.2991878986358643,3.175137042999268,529
97ab89c2400031719d0211b38e77271fd5919a44ba4d1d08340be89a15ebdd6d,0,false_reference,"Despite the fact that Donald Trump and his fanbase try to convince everyone that they re not racist whenever they get called out, the verdict is in   and it s exactly as we suspected.Conservatives have been trying to convince everyone that their politics and values are about lowering taxes and minimizing big government, glossing over the fact that most of the time their policies will hurt minorities. Well, there s finally a proven reason for that   it s because, plain and simple, conservatives are racist as hell. And even worse, they have a particular fear of African Americans.In a study reported by Vox, Trump supporters can be set off just by looking at a picture of a black person, and just seeing one can significantly change how they feel about a policy. This was discovered thanks to a new study by political scientists at Colgate and the University of Minnesota, which shed light on some of Trump supporters  most racist behaviors.In the study, conservative participants were asked how they feel about housing assistance. The participants were divided in their support, however, when the researchers threw in a twist, it was discovered that Trump voters were WAY more likely to support housing assistance when they were shown an image of a white person. When they were shown a picture of a black person, it was a completely different story.And it gets worse   not only were the Trump supporters less supportive, but they actually became angry! Just by looking at an African American person, Trump supporters got mad. The authors of this study, which was called Supporters and Opponents of Donald Trump Respond Differently to Racial Cues: An Experimental Analysis,  wrote:We find that white Trump supporters randomly exposed to a black (versus a white) man in the context of soliciting their support for a housing-assistance policy were more opposed to the policy, angrier about the policy, and more likely to blame beneficiaries for their situation.So now we know that no matter how conservatives try to twist their justifications for not supporting certain causes that directly affect black people, the underlying issue is really that they re racist.Featured image via Mark Wallheiser  / Getty Images",1,4,7,4,0,0.0,2.6031177043914795,3.255925416946411,3.133596897125244,369
4f36248fb5da5ee2269a67fe902292b6cbb58c3c2b013b7191e24558742e10d0,0,false_reference,"Americans are opening their wallets and donating to relief efforts in the aftermath of Hurricane Harvey and with Hurricane Irma almost about to hit land in the U.S., people would be wise to be wary of which charity organization to give money to. For example, a survivor of Hurricane Harvey will be fed by the Red Cross but the food might kill them.The cauliflower doesn t even look cooked and it sits next to a few slices of what looks like ham along with crackers instead of bread.It isn t clear what the percentage of donations to the Red Cross goes to victims. The charity organization claims that 91 percent goes to victims but that s far from the truth. A Houston councilman has asked for people to not donate to the Red Cross, an organization which affords its executives with a hefty salary. I beg you not to send them a penny,  Houston City Councilman Dave Martin said at Wednesday s council meeting.  They are the most inept unorganized organization I ve ever experienced. Don t waste your money,  Martin added.  Give it to another cause. A study released by Sen. Charles Grassley (R-Iowa) claims that the Red Cross had spent $124 million   one-quarter of the money donors gave for earthquake relief in Haiti in 2010   on internal expenses.Since Hurricane Harvey hit Texas, the Red Cross has collected $211 million, according to USA Today.This Catholic charity claims that 100% of donated money goes to the victims of Hurricanes Harvey and Irma.We are the official disaster relief agency of the US Catholic Church. 100% of funds go to #Harvey & #Irma relief. https://t.co/QaFD3UYALX  CatholicCharitiesUSA (@CCharitiesUSA) September 9, 2017To its credit, the Red Cross is a massive first-response organization which has sheltered and fed (see picture above) hundreds of thousands of people.A good chunk of Donald Trump s $1 million donation to victims of Hurricane Harvey went to the Red Cross..@realDonaldTrump releases list of charities he donated to for Hurricane Harvey relief. pic.twitter.com/Tb51qQJd2I  David Fahrenthold (@Fahrenthold) September 6, 2017We re not suggesting that the Red Cross feed ribeye steaks and lobster tails to hurricane victims, but geez, how about throwing together a sandwich with a few extras for the hungry survivors who are left with nothing in the world due to a natural disaster.Photo by Joe Raedle/Getty Images.@RedCrossHouston & @RedCross what kind of meal is this?! All of these monetary donations and food we brought in, this is what you serve?! pic.twitter.com/XaMOohh0Mi  Ashton P. Woods (@AshtonPWoods) September 9, 2017",1,6,8,6,0,0.0,2.8696107864379883,3.1649622917175293,3.0335729122161865,439
0920eeba49f5a8d83205d6385c4e6de7d24bfecad9c3868ec6e0b37fe73dbc88,0,false_reference,"If you ve spent months or years telling Martin Shkreli,  Pharma Bro  as he is more commonly known, to go  fuck  himself, you ll be pleased to know he did just that.Shkreli, known for jacking up the price of life-saving medication, is currently out on bond while awaiting sentencing for securities fraud, but that may be a temporary condition of prosecutors have their way.Recently, Shkreli offered to pay his Twitter followers an obscene amount of money   $5,000 per strand   for Hillary Clinton s hair allegedly for genetic testing. The Clinton Foundation is willing to KILL to protect its secrets. So on HRC s book tour, try to grab a hair from her,  he wrote Monday. I must confirm the sequences I have. Will pay $5,000 per hair obtained from Hillary Clinton. Payment after the sequence matches. Good luck, patrollers. Apparently, ordering people to assault the former First Lady   a threat that has led to increased Secret Service protection   isn t such a good idea when you re out on bond.Citing this threat as well as others Shkreli has made toward other women, prosecutors say his bond should be revoked because he represents a  threat to the community. Prosecutors say that because of Shkreli s hit job, the Secret Service expended significant additional resources to ensure Secretary Clinton s protection. The government respectfully submits this motion for a bail revocation hearing, at which the government will move to revoke the defendant Martin Shkreli s bail and remand him into custody,  the prosecutor s motion reads.  His recent public conduct demonstrates that he cannot meet his post-trial burden to show, by clear and convincing evidence, that he does not pose a danger to the community. Shkreli has represented a  danger to the community  for quite some time, but it s nice to see people trying to get him away from society for a while.Featured image via screengrab",1,4,4,4,0,0.0,2.901097059249878,3.2146525382995605,3.0895819664001465,323
908d4f33e6c990f34903375161b86d8fe5ce2c3c3279c31a1c63be546a2ff924,0,false_reference,"Fox News has a problem with sexual predators in its ranks. Their gross corporate rape culture is costing them television personalities left and right. First, it was the now-deceased mastermind behind the network, Roger Ailes. Then it was Bill O Reilly (who was, by all accounts, their main star) who had to be canned to save the network s brand after millions were paid to his victims. Now, it is happening again   only this time it is Eric Bolling.Bolling had his own program, called The Specialists, which was relatively new, but he had been with the network for a decade. Fox News released a curt statement that read: Fox News Channel is canceling The Specialists, and Eric Bolling and Fox have agreed to part ways amicably. We thank Eric for his ten years of service to our loyal viewers and wish him the best of luck. There was no mention of the sexual harassment charges, but that was clearly the reason. Bolling has been accused of sending lewd photos of penises to female Fox News employees. Bolling, for his part, is, of course, denying the allegations. His lawyer released a statement that reads: Mr. Bolling recalls no such inappropriate communications, does not believe he sent any such communications, and will vigorously pursue his legal remedies for any false and defamatory accusations that are made. This all comes on the heels of Bolling being suspended after Yashar Ali of the Huffington Post came out with an explosive report regarding Bolling s conduct in the workplace. Bolling is filing a $50 million lawsuit against Yashar for character defamation. It likely won t go anywhere as no one in their right mind would write such a story without concrete evidence.That network of right-wing propaganda needs to go down the toilet with the rest of the sewage. They are misogynistic, racist, and all around bigoted to their core. They are also pathological liars who should not be allowed to call themselves  news. So long, Bolling. Hopefully the rest of that vile network follows.Featured image via Logopedia",1,4,7,5,0,0.0,2.548677444458008,3.359086751937866,3.166678667068481,347
ae797afd71e8662c9a8a559609d2437b2042823b5750281f929c8a20f5a1a343,0,false_reference,"Donald Trump s administration finds new ways to look foolish on a daily basis, and Trump s staff is more than willing to pick up the slack whenever their boss isn t behaving like a big enough idiot.On Friday, Trump s acting assistant administrator for Asia, Gloria Steele, made sure that she humiliated America and the Trump administration when she was left uncomfortably speechless by a simple question about climate change. The question was asked by Rep. Gerry Connolly (D-VA), who wanted to know if climate change has  anything at all to do with  rising sea levels in reference to the massive flooding in Bangladesh. Connolly asked Steele: Could the fact that a third of an entire sovereign nation Bangladesh being under water, could it have anything at all to do with, I don t know, the warming of the climate? Just like most of the incompetent people staffed on Trump s administration, Steele doesn t know a damn thing about the position she s in. Steele was obviously unprepared to answer any real questions about the matter, because all she could do was smile and let her mouth hang open as she was left clueless and speechless. This is an absolutely inappropriate response to a simple, straightforward question, but Steele could do no better.It turns out that Steele is taking after her boss in being completely ignorant. Trump himself has called climate change a  hoax  many times, and has even blamed the Chinese for being responsible for its creation. Trump s denial of facts and evidence on climate change is so dangerous that he made the United States one of the only three countries to oppose the Paris Climate Agreement. The stupidity of Trump and his administration are major threats to the future of the climate, and it s clear that they don t have any of the answers that the planet needs. You can watch Steele go completely mute below:Featured image via Alex Wong/Getty Images",1,4,6,4,0,0.0,2.674844026565552,3.2851715087890625,2.977068901062012,332
86fc4f36cc9fb19d382bc17c8f31fad593950e020ae77bd61238aeeb57fef911,0,false_reference,"Equifax, the oldest and most valuable of the three main credit reporting agencies, revealed a massive data breach; one of the largest such hacks ever recorded. Personally identifying information like Social Security numbers, birth dates, and even driver s license numbers were involved in the breach, affecting up to 143 million people   nearly half the U.S. population.Naturally, anyone who with any credit at all will want to know whether or not their info was involved in the incident, and Equifax says they want to help. But now, concerns are being raised that Equifax is deceptively requiring consumers to waive their rights to join any class action lawsuit against them, should they enroll in the company s fraud protection program and possibly if they even use the website to see if they ve been affected.PSA: If you check Equifax's site to see if your data was stolen, you *waive your rights* to sue Equifax or be part of a class action suit. pic.twitter.com/p4AlmmLQ3r  Zack Whittaker (@zackwhittaker) September 8, 2017That s right   if you enroll in their fraud protection something they specifically provided to you because of the breach you automatically agree to arbitration and lose your right to sue. It s currently unclear whether this applies to merely checking to see if your information has been compromised.Outrageous. The website for the Equifax ID monitoring service Equifax is telling victims to sign up for includes an arbitration clause. pic.twitter.com/G7kSbrOsjS  Matthew Preusch (@mpreusch) September 8, 2017The website, which, for obvious reasons, we will not provide a clickable link for here, is equifaxsecurity2017.com.The Consumer Financial Protection Bureau (CFPB ) is actually trying to ban arbitration clauses like this, specifically because they can be so deceptive. But those rules have not yet taken effect, and won t for another ten days. More importantly, the rule will not work retroactively, so consumers can t get out of this arbitration if they follow through with the sign-up process on the Equifax site.New York s Attorney General has already contacted Equifax about the arbitration clause:This language is unacceptable and unenforceable. My staff has already contacted @Equifax to demand that they remove it. https://t.co/vT0x7f5Xhc  Eric Schneiderman (@AGSchneiderman) September 8, 2017The CFPB said in a statement that the clause was  troubling,  and that they were investigating both the security incident that set this all off and the company s response to it, saying that  Equifax could remove this clause so that consumers can receive this service without condition. Not only is Equifax requiring an agreement that strips you of your legal rights, but even if you decide you don t care about all that, the company requires you to provide even more personal information as you sign up for the resolution tool.Featured image via media library",1,5,5,5,0,0.0,2.61647629737854,3.162678003311157,3.1005237102508545,475
876aa4ed49688f41605c0b174c1f9208c90e222db5691b50e8c7dbaaf2dc1446,0,false_reference,"Trump has been tweeting about Hurricane Irma sort of for the last couple of days. His tweets mostly consist of bragging that his emergency teams are ready and telling people to stay safe. But while he s pretending to be concerned, he s also sending out messages begging people for donations; not to the charities and rescue organizations that are, and will be, on the ground in Florida during and after Irma, but to himself and his 2020 campaign.He s not even making a pretense of asking for donations to help him help those in Irma s path. Seriously. This is what he s sending out to his followers:The link in the above image goes to the donation page on Trump s campaign site, where a video again attacks career politicians and the media, and goes into his usual spiel about  Let s finish the job,  and  Make America great again.  It s ridiculously tone-deaf in light of how many are scrambling to aid those in Irma s path.He bragged about his response to the devastation of Hurricane Harvey, but he s not really doing anything but tweeting about Irma and closing Mar-a-Lago ahead of landfall. He s made a Facebook video that, like his tweets, urges people to get out of Irma s way, but many don t have that choice.The federal government has three major relief efforts to deal with right now: Ongoing recovery efforts in Texas and Louisiana, live-saving efforts in Puerto Rico and the U.S. Virgin Islands (where Irma has already hit), and evacuation and preparation efforts in Florida, which is more or less closed and in chaos.Trump will  monitor  Irma from the safety of Camp David and beg for donations to his campaign instead of do some real work.His timing for this kind of a message is especially poor. If he wants to ask for donations, fine. But he should be directing people to donate to the non-profits and other organizations that are on the ground everywhere in Irma s path and put his stupid, vapid campaign on hold. His priorities are clear, and they do not lie with the American people.Featured image via Win McNamee/Getty Images",1,4,9,5,0,0.0,2.706704616546631,3.2076282501220703,3.0553431510925293,376
e90bd8fcd9599ffd35800b0c3bed6d157fc402e62a5b5cd81ddf2eaddec96fcd,0,false_reference,"The city of Creston, in the heart of Iowa, sits nestled between State Route 25 and U.S. Highway 34, only a mile from the eastern bank of Summit Lake. The seat of Union County offers two additional lakes to fish in, the glorious Green Valley State Park, and a high school football team full of terrifyingly virulent racists.At least, Creston had that last one until Thursday. Scheduled to play the Clarinda Cardinals Friday night, the Creston Panthers will suddenly find themselves without five of their starters after a viral photo of them wearing hoods and posing with a burning cross, a rifle, and a Confederate flag, made the rounds on social media earlier this week.Clearly, the players didn t do well in history at Creston High. The location of the school in Union County is a stark reminder of which side Iowans fought for in the Civil War.The boys will probably not face legal difficulties. Being a piece of shit KKK member, or even pretending to be one, is protected under the First Amendment, and in a town of fewer than 10,000, it s not likely there s a lawyer in town who could successfully argue that anyone suffered damages as a result of their racist idiocy. Not even Kylan Smallwood, the Panthers  quarterback, who is black. Sadly, Smallwood is already all too aware of the fact that this will blow over like nothing happened once the incident is forgotten. He won t forget, though: It s a bad way to put our town on the map, but I think as a community, we just have to move past it. Deal with it, I guess. I thought these guys were my friends. Like, I ve been to some of their houses before I wanted to ask them why, why they did it, but I haven t had the chance to yet. For their part, Creston High School has said that the students have been punished in addition to their removal from the team, but has not specified what that punishment was. Coach Brian Morrison called the families of each boy personally to tell them their sons were no longer playing for the Panthers.Just another day in post-racial America.Featured image via video screen capture",1,4,5,5,0,0.0,2.548445463180542,3.2566847801208496,2.993690252304077,381
